customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-0011447,Female,0,Yes,No,25,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,65.04,1639.18,No
CUST-0011448,Female,0,No,No,35,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),97.5,3408.71,No
CUST-0011449,Female,0,Yes,No,5,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Electronic check,87.06,404.02,No
CUST-0011450,Male,0,Yes,Yes,33,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,69.44,2224.91,No
CUST-0011451,Male,0,Yes,Yes,61,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.29,4919.32,No
CUST-0011452,Male,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,40.34,2553.69,No
CUST-0011453,Male,1,Yes,Yes,5,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),109.7,574.24,No
CUST-0011454,Female,1,Yes,No,17,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),48.5,825.18,No
CUST-0011455,Female,0,No,No,60,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Credit card (automatic),88.0,5311.0,No
CUST-0011456,Female,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),118.75,2392.43,No
CUST-0011457,Female,0,No,No,0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),118.75,,No
CUST-0011458,Female,1,No,No,25,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,99.22,2494.3,Yes
CUST-0011459,Female,1,Yes,No,18,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,59.26,1103.56,No
CUST-0011460,Female,0,No,No,25,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.72,2044.68,No
CUST-0011461,Male,0,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),118.75,2982.14,Yes
CUST-0011462,Male,0,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,75.42,1758.65,No
CUST-0011463,Male,0,Yes,No,39,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,93.08,3625.47,No
CUST-0011464,Female,0,No,No,10,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,41.62,417.81,Yes
CUST-0011465,Male,0,Yes,No,37,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),93.62,3472.66,No
CUST-0011466,Female,0,Yes,No,12,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,107.78,1285.11,Yes
CUST-0011467,Male,0,Yes,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,105.68,604.07,Yes
CUST-0011468,Male,0,Yes,No,33,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,91.35,3046.36,No
CUST-0011469,Female,0,No,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),112.89,4493.83,No
CUST-0011470,Female,0,Yes,No,63,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),118.75,7509.8,No
CUST-0011471,Male,0,Yes,No,16,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,78.54,1289.67,No
CUST-0011472,Male,0,No,Yes,70,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),86.57,6023.97,Yes
CUST-0011473,Female,0,No,No,72,No,No phone service,DSL,No,No,No,No,Yes,Yes,Two year,No,Electronic check,53.53,3880.01,No
CUST-0011474,Female,0,Yes,No,72,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Credit card (automatic),118.75,8523.37,No
CUST-0011475,Female,1,Yes,No,7,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),109.58,784.81,Yes
CUST-0011476,Female,0,No,No,30,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),59.12,1781.41,Yes
CUST-0011477,Female,1,No,No,40,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),84.59,3347.27,No
CUST-0011478,Male,0,Yes,No,59,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),110.35,6513.36,No
CUST-0011479,Female,1,No,Yes,33,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),100.57,3366.85,No
CUST-0011480,Female,0,No,No,6,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Mailed check,97.63,588.83,No
CUST-0011481,Male,0,No,No,6,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),92.88,579.68,No
CUST-0011482,Female,0,No,No,1,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),59.41,53.12,No
CUST-0011483,Female,0,Yes,Yes,38,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Mailed check,67.44,2544.8,No
CUST-0011484,Female,1,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,118.75,1547.9,No
CUST-0011485,Male,0,Yes,No,11,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,104.35,1115.55,No
CUST-0011486,Male,0,No,No,0,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,114.19,,No
CUST-0011487,Female,0,Yes,No,24,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,95.21,,No
CUST-0011488,Male,0,No,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),50.55,1535.85,No
CUST-0011489,Male,0,No,No,33,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,92.63,3072.65,No
CUST-0011490,Male,0,No,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),82.49,2960.39,No
CUST-0011491,Female,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),109.83,763.57,No
CUST-0011492,Female,0,No,Yes,18,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,87.91,1604.82,Yes
CUST-0011493,Male,0,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,80.02,1178.3,Yes
CUST-0011494,Male,1,Yes,No,44,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),113.43,4975.41,No
CUST-0011495,Female,0,No,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,118.75,,No
CUST-0011496,Male,0,Yes,Yes,23,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,99.26,2288.85,No
CUST-0011497,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,81.39,626.48,No
CUST-0011498,Male,0,Yes,No,28,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,103.47,,No
CUST-0011499,Male,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,71.4,5115.06,Yes
CUST-0011500,Male,1,No,No,10,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,79.98,824.73,No
CUST-0011501,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),97.04,7006.95,No
CUST-0011502,Male,1,No,No,11,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),118.75,1310.59,Yes
CUST-0011503,Female,0,Yes,Yes,29,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,96.93,2808.75,No
CUST-0011504,Female,0,No,No,17,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Electronic check,106.32,1805.56,Yes
CUST-0011505,Male,0,Yes,Yes,42,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,108.07,4542.15,No
CUST-0011506,Male,1,Yes,No,17,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Mailed check,118.75,2042.02,No
CUST-0011507,Male,0,No,No,40,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,87.36,3459.83,No
CUST-0011508,Male,0,No,Yes,17,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,101.76,1711.61,No
CUST-0011509,Female,1,No,No,70,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,118.75,8304.82,No
CUST-0011510,Female,0,No,No,9,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,99.38,932.67,No
CUST-0011511,Male,0,Yes,No,44,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,73.28,3224.09,No
CUST-0011512,Male,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,96.19,198.14,No
CUST-0011513,Male,1,Yes,No,9,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Electronic check,90.87,810.95,No
CUST-0011514,Female,0,Yes,No,41,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,96.82,3950.82,Yes
CUST-0011515,Male,0,No,No,42,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),95.77,4015.57,No
CUST-0011516,Male,1,No,Yes,59,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),101.89,5982.62,No
CUST-0011517,Female,0,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,92.27,200.13,No
CUST-0011518,Male,0,Yes,Yes,9,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,41.03,371.31,No
CUST-0011519,Male,1,No,No,6,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Mailed check,55.76,331.72,No
CUST-0011520,Female,0,No,Yes,22,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),88.01,1914.04,No
CUST-0011521,Male,0,No,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,89.88,5962.65,No
CUST-0011522,Male,0,Yes,No,70,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),76.27,5354.05,No
CUST-0011523,Female,0,No,No,24,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,101.96,2448.74,Yes
CUST-0011524,Male,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,113.42,198.34,No
CUST-0011525,Female,0,No,No,49,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,69.16,3412.63,Yes
CUST-0011526,Female,0,Yes,Yes,29,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),105.23,3068.62,No
CUST-0011527,Female,0,No,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),102.19,2157.79,No
CUST-0011528,Female,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),109.19,,No
CUST-0011529,Female,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,118.75,1532.23,Yes
CUST-0011530,Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,86.8,6287.32,Yes
CUST-0011531,Male,0,No,Yes,6,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),61.42,386.32,No
CUST-0011532,Female,0,No,Yes,10,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,102.23,999.5,Yes
CUST-0011533,Female,0,Yes,No,18,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,81.89,1509.74,No
CUST-0011534,Male,0,No,No,9,Yes,No,DSL,No,No,No,No,No,Yes,Two year,No,Electronic check,118.02,1048.39,No
CUST-0011535,Female,0,No,Yes,5,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),49.55,238.12,Yes
CUST-0011536,Male,0,Yes,Yes,26,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),92.97,2436.25,No
CUST-0011537,Male,1,No,No,26,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,94.48,2470.82,No
CUST-0011538,Male,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),80.08,5754.75,No
CUST-0011539,Male,0,Yes,No,27,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),79.67,2138.61,No
CUST-0011540,Female,0,Yes,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,65.15,232.55,No
CUST-0011541,Male,1,Yes,No,0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,44.85,,No
CUST-0011542,Female,0,Yes,No,49,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),100.12,4930.69,No
CUST-0011543,Male,0,No,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),85.26,4678.87,Yes
CUST-0011544,Male,0,No,No,5,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,104.8,507.68,Yes
CUST-0011545,Female,0,Yes,No,54,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,100.14,5415.65,No
CUST-0011546,Male,0,No,Yes,1,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),75.2,72.37,No
CUST-0011547,Female,0,No,Yes,14,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.76,1281.26,No
CUST-0011548,Male,0,No,No,47,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,106.52,5065.83,No
CUST-0011549,Female,0,Yes,Yes,72,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,69.55,4987.87,Yes
CUST-0011550,Female,0,No,No,72,No,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.02,6842.18,No
CUST-0011551,Female,0,No,No,1,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,No,Mailed check,95.79,83.44,No
CUST-0011552,Male,0,Yes,No,1,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),94.96,80.81,No
CUST-0011553,Female,0,No,No,21,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,118.75,2430.62,Yes
CUST-0011554,Male,0,Yes,Yes,6,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,66.97,414.85,Yes
CUST-0011555,Male,0,Yes,Yes,13,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Mailed check,65.94,865.34,Yes
CUST-0011556,Male,0,No,No,24,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,82.44,1953.33,No
CUST-0011557,Female,1,No,No,7,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),85.09,613.49,No
CUST-0011558,Female,0,Yes,Yes,16,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),117.58,1877.52,Yes
CUST-0011559,Male,0,Yes,No,16,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,62.61,976.58,Yes
CUST-0011560,Female,0,Yes,Yes,13,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,87.13,1172.12,Yes
CUST-0011561,Male,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,66.38,113.96,Yes
CUST-0011562,Male,0,No,No,9,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,118.75,1064.28,No
CUST-0011563,Female,0,No,No,0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,113.82,,No
CUST-0011564,Male,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),98.01,7041.12,No
CUST-0011565,Female,0,No,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,71.67,1284.87,Yes
CUST-0011566,Female,0,Yes,Yes,52,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,75.13,3905.53,No
CUST-0011567,Male,0,No,No,12,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),79.53,938.61,No
CUST-0011568,Female,0,No,No,57,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,35.91,2095.01,No
CUST-0011569,Female,0,No,No,29,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),55.41,1597.75,Yes
CUST-0011570,Female,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,95.66,541.97,No
CUST-0011571,Female,0,No,No,34,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,118.75,4017.43,Yes
CUST-0011572,Male,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,79.2,3233.17,No
CUST-0011573,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,118.75,971.18,No
CUST-0011574,Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,115.11,351.11,No
CUST-0011575,Male,1,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),86.54,4441.56,No
CUST-0011576,Female,0,No,No,6,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Mailed check,118.75,742.44,Yes
CUST-0011577,Male,0,Yes,Yes,15,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,92.05,1358.92,No
CUST-0011578,Male,0,Yes,Yes,51,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,99.37,5065.77,Yes
CUST-0011579,Male,0,Yes,No,31,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,100.82,3113.59,Yes
CUST-0011580,Male,0,No,No,15,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),115.99,1749.6,No
CUST-0011581,Female,0,Yes,No,11,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),106.82,1164.62,Yes
CUST-0011582,Male,0,No,No,26,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),104.18,2716.71,No
CUST-0011583,Male,0,Yes,No,6,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),93.0,531.22,Yes
CUST-0011584,Female,1,Yes,Yes,10,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),48.07,468.16,Yes
CUST-0011585,Female,1,No,No,12,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),71.13,856.64,Yes
CUST-0011586,Female,0,Yes,Yes,0,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,106.97,,Yes
CUST-0011587,Male,0,No,No,23,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),118.75,2796.23,No
CUST-0011588,Male,0,Yes,Yes,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),86.73,159.53,No
CUST-0011589,Female,0,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),81.84,1797.12,No
CUST-0011590,Male,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Electronic check,42.23,1585.25,No
CUST-0011591,Male,1,Yes,Yes,40,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,76.33,3079.31,No
CUST-0011592,Female,0,No,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,118.75,1759.53,Yes
CUST-0011593,Female,0,Yes,No,72,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.29,6915.39,No
CUST-0011594,Male,0,No,No,13,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,108.45,1415.93,Yes
CUST-0011595,Female,0,No,Yes,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,104.72,7540.54,No
CUST-0011596,Female,0,Yes,No,12,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,101.55,1220.21,No
CUST-0011597,Male,0,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),80.26,2168.44,Yes
CUST-0011598,Female,0,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,71.98,,No
CUST-0011599,Female,0,No,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,100.69,,No
CUST-0011600,Male,1,No,No,25,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.3,2328.65,No
CUST-0011601,Female,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,107.41,74.0,Yes
CUST-0011602,Female,1,Yes,No,3,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),92.13,291.01,Yes
CUST-0011603,Female,0,No,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,59.95,,No
CUST-0011604,Male,1,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),71.94,3098.88,No
CUST-0011605,Female,0,Yes,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),72.0,1865.87,No
CUST-0011606,Female,0,No,Yes,17,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,109.26,1862.02,No
CUST-0011607,Female,0,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,99.89,2095.0,No
CUST-0011608,Female,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),81.25,5831.63,No
CUST-0011609,Female,0,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),70.07,,No
CUST-0011610,Female,0,No,Yes,59,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,88.39,5226.55,No
CUST-0011611,Female,0,No,Yes,18,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,118.75,2129.41,No
CUST-0011612,Male,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,87.91,3189.15,No
CUST-0011613,Male,0,No,No,1,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),101.48,66.03,Yes
CUST-0011614,Female,0,Yes,No,25,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,65.39,1638.0,No
CUST-0011615,Female,0,Yes,No,50,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.13,4666.02,No
CUST-0011616,Female,0,Yes,No,24,Yes,No,DSL,Yes,No,No,No,No,No,Two year,No,Electronic check,72.71,1766.38,No
CUST-0011617,Female,0,No,Yes,72,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),94.22,6799.17,No
CUST-0011618,Female,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,89.88,563.23,Yes
CUST-0011619,Male,0,No,Yes,9,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),68.08,597.48,Yes
CUST-0011620,Male,0,Yes,No,24,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,60.08,1462.59,No
CUST-0011621,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),81.05,94.07,Yes
CUST-0011622,Female,0,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),98.13,664.62,No
