customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-0003100,Male,1,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,108.8,1259.76,Yes
CUST-0003101,Male,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),102.34,2380.46,No
CUST-0003102,Female,0,No,Yes,7,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,29.01,199.39,Yes
CUST-0003103,Female,0,Yes,No,58,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),45.5,2679.28,Yes
CUST-0003104,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,41.89,3047.27,No
CUST-0003105,Male,0,Yes,Yes,12,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),66.37,832.43,No
CUST-0003106,Male,1,No,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,82.04,4819.78,Yes
CUST-0003107,Female,0,Yes,No,66,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),53.74,3524.72,No
CUST-0003108,Male,1,Yes,No,72,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,117.85,8500.41,No
CUST-0003109,Female,0,Yes,No,13,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Credit card (automatic),64.77,836.8,No
CUST-0003110,Female,0,Yes,No,45,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),61.32,2774.63,No
CUST-0003111,Female,0,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,37.28,300.14,Yes
CUST-0003112,Male,0,No,No,31,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,67.39,2073.03,No
CUST-0003113,Female,0,Yes,No,39,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,53.43,2100.4,No
CUST-0003114,Male,0,No,No,43,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),56.03,2393.4,No
CUST-0003115,Male,0,No,Yes,7,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),52.58,370.74,No
CUST-0003116,Female,1,No,No,60,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),110.39,6596.66,No
CUST-0003117,Female,0,Yes,No,17,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),63.44,1083.56,Yes
CUST-0003118,Male,0,Yes,No,7,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),76.7,568.35,Yes
CUST-0003119,Male,0,Yes,No,25,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,76.02,1863.97,Yes
CUST-0003120,Male,0,No,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),58.58,3702.67,No
CUST-0003121,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),68.7,4931.62,No
CUST-0003122,Male,1,Yes,No,44,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,58.16,2580.54,Yes
CUST-0003123,Male,0,No,No,0,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,89.49,,No
CUST-0003124,Male,0,No,No,4,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),34.56,159.46,No
CUST-0003125,Female,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,34.01,52.86,No
CUST-0003126,Female,0,Yes,No,3,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),109.91,330.65,No
CUST-0003127,Female,0,No,No,15,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),65.57,975.23,No
CUST-0003128,Male,0,Yes,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,71.65,937.19,No
CUST-0003129,Female,0,No,Yes,3,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),53.98,167.95,No
CUST-0003130,Female,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,65.57,4498.64,No
CUST-0003131,Female,0,Yes,Yes,30,No,No phone service,DSL,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),43.36,1322.52,No
CUST-0003132,Female,0,No,No,50,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,77.63,3886.46,Yes
CUST-0003133,Female,0,No,No,14,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,47.63,697.83,No
CUST-0003134,Female,0,Yes,No,16,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),39.56,641.56,Yes
CUST-0003135,Male,0,Yes,No,12,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),64.9,804.28,No
CUST-0003136,Female,0,No,No,18,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),60.55,1098.64,No
CUST-0003137,Female,0,No,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),42.98,1277.98,No
CUST-0003138,Female,0,No,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,27.81,600.77,No
CUST-0003139,Female,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,72.55,4201.7,No
CUST-0003140,Male,0,Yes,Yes,72,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),97.18,6969.28,No
CUST-0003141,Male,0,No,Yes,20,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,107.86,2144.82,No
CUST-0003142,Female,0,No,No,8,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,78.23,607.5,No
CUST-0003143,Female,0,No,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,78.92,5670.86,Yes
CUST-0003144,Female,1,Yes,No,42,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),50.98,2173.44,No
CUST-0003145,Male,1,No,Yes,32,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Mailed check,58.54,1866.58,No
CUST-0003146,Male,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,68.1,2945.2,No
CUST-0003147,Female,0,No,No,2,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,76.44,160.17,No
CUST-0003148,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),68.67,145.75,No
CUST-0003149,Female,0,No,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,72.21,363.01,No
CUST-0003150,Male,0,No,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,37.93,179.05,No
CUST-0003151,Female,1,Yes,No,17,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),29.34,514.78,No
CUST-0003152,Male,0,Yes,Yes,5,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,74.85,376.31,Yes
CUST-0003153,Female,1,No,No,61,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),73.1,4485.21,No
CUST-0003154,Male,0,No,No,27,Yes,No,DSL,Yes,No,No,No,No,No,Two year,No,Electronic check,18.25,483.69,No
CUST-0003155,Male,0,Yes,Yes,14,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,36.27,524.93,No
CUST-0003156,Female,0,No,No,2,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,51.04,128.02,No
CUST-0003157,Female,0,Yes,No,28,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),39.39,1076.43,No
CUST-0003158,Male,0,Yes,No,3,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),60.36,182.14,No
CUST-0003159,Female,0,No,No,43,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),31.81,1364.52,Yes
CUST-0003160,Male,0,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),72.13,3692.27,Yes
CUST-0003161,Male,0,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,75.25,1875.07,No
CUST-0003162,Male,0,No,No,5,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),115.96,610.03,No
CUST-0003163,Male,0,No,Yes,49,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,18.25,883.68,No
CUST-0003164,Male,0,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.58,263.33,No
CUST-0003165,Male,0,Yes,No,8,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),77.8,598.37,No
CUST-0003166,Male,0,No,No,20,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),98.09,1950.29,No
CUST-0003167,Female,0,Yes,No,72,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),68.63,4927.38,No
CUST-0003168,Male,1,Yes,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,94.33,1042.75,Yes
CUST-0003169,Female,0,No,No,72,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,44.21,3165.95,Yes
CUST-0003170,Male,0,No,No,1,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,40.32,30.36,No
CUST-0003171,Female,0,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),66.66,148.99,No
CUST-0003172,Male,1,No,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,38.04,1456.65,No
CUST-0003173,Male,0,No,No,6,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,50.49,297.55,No
CUST-0003174,Male,0,No,No,12,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),69.06,813.71,Yes
CUST-0003175,Male,0,No,Yes,4,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),60.5,258.29,No
CUST-0003176,Male,0,Yes,No,12,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),63.32,711.47,No
CUST-0003177,Female,0,No,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,64.5,680.65,No
CUST-0003178,Female,0,Yes,Yes,42,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Mailed check,117.76,4929.16,No
CUST-0003179,Female,0,No,No,38,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),92.87,3531.29,No
CUST-0003180,Female,1,Yes,No,72,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,110.16,7961.8,Yes
CUST-0003181,Male,0,Yes,No,41,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,19.61,778.03,No
CUST-0003182,Male,0,No,No,37,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),118.75,4383.1,No
CUST-0003183,Male,0,Yes,No,37,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.85,3834.04,No
CUST-0003184,Male,0,Yes,No,68,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,110.17,7504.71,No
CUST-0003185,Female,0,No,Yes,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),57.01,625.3,Yes
CUST-0003186,Female,0,No,No,11,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Electronic check,55.34,625.99,No
CUST-0003187,Male,0,No,No,43,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,92.47,3954.63,Yes
CUST-0003188,Male,0,Yes,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),29.49,237.27,No
CUST-0003189,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,90.08,6489.23,No
CUST-0003190,Female,1,Yes,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,91.3,2172.91,No
CUST-0003191,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),38.02,423.53,Yes
CUST-0003192,Female,0,No,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),75.82,3579.99,No
CUST-0003193,Female,0,Yes,No,11,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,18.25,216.01,No
CUST-0003194,Male,0,Yes,Yes,72,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,99.16,7132.31,No
CUST-0003195,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),73.92,5298.88,No
CUST-0003196,Female,0,Yes,No,35,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),74.74,2584.78,No
CUST-0003197,Female,0,Yes,No,3,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),84.13,260.76,No
CUST-0003198,Female,0,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),30.26,278.79,Yes
CUST-0003199,Male,0,Yes,Yes,23,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,90.41,2079.36,Yes
CUST-0003200,Male,0,No,No,61,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),60.12,3679.79,No
CUST-0003201,Female,0,No,Yes,6,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),38.4,214.39,No
CUST-0003202,Male,0,Yes,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),95.83,233.56,No
CUST-0003203,Male,1,No,Yes,2,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),37.94,83.03,No
CUST-0003204,Female,0,No,No,22,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,52.95,1193.59,No
CUST-0003205,Female,0,Yes,No,69,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.61,1311.49,No
CUST-0003206,Female,1,No,No,1,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,24.6,9.94,No
CUST-0003207,Female,0,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Mailed check,20.2,163.9,Yes
CUST-0003208,Female,0,No,Yes,37,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Electronic check,93.34,3516.73,Yes
CUST-0003209,Male,0,No,No,55,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),33.51,1827.74,Yes
CUST-0003210,Female,0,No,No,52,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Mailed check,58.01,2997.45,No
CUST-0003211,Male,0,No,No,49,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),43.12,2133.68,Yes
CUST-0003212,Female,1,No,No,4,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,81.36,282.28,No
CUST-0003213,Male,0,No,Yes,16,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,72.98,1167.36,No
CUST-0003214,Female,0,No,No,72,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,20.92,1532.97,No
CUST-0003215,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),88.36,6355.29,No
CUST-0003216,Male,1,No,No,29,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),82.23,2410.0,Yes
CUST-0003217,Male,0,Yes,No,39,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),32.48,1267.23,No
CUST-0003218,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,95.2,6865.7,No
CUST-0003219,Female,0,No,Yes,19,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.91,908.04,No
CUST-0003220,Female,0,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),29.52,112.61,Yes
CUST-0003221,Female,1,Yes,No,35,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),77.58,2721.62,No
CUST-0003222,Male,0,No,Yes,72,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),92.32,6665.27,Yes
CUST-0003223,Male,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),91.1,3460.88,Yes
CUST-0003224,Male,0,Yes,No,52,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),18.25,928.6,No
CUST-0003225,Male,0,No,Yes,17,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,95.88,1639.85,No
CUST-0003226,Female,0,No,Yes,3,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,118.75,329.37,No
CUST-0003227,Male,0,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.61,101.46,No
CUST-0003228,Male,0,No,No,72,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),78.62,5663.77,No
CUST-0003229,Male,0,No,Yes,21,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),64.23,1357.49,No
CUST-0003230,Male,1,No,No,0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,81.98,,No
CUST-0003231,Female,0,No,No,72,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Mailed check,47.53,3442.37,No
CUST-0003232,Female,1,No,No,22,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,66.96,1490.91,No
CUST-0003233,Male,0,No,No,57,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,71.76,4111.04,No
CUST-0003234,Male,0,Yes,No,25,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,34.39,892.01,No
CUST-0003235,Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),94.98,289.71,No
CUST-0003236,Male,0,Yes,No,30,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),45.74,1379.78,No
CUST-0003237,Male,0,No,Yes,72,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,82.7,6004.73,No
CUST-0003238,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),82.51,66.32,No
CUST-0003239,Female,0,No,No,59,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),84.77,4993.3,Yes
CUST-0003240,Female,1,No,Yes,8,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,36.91,313.37,No
CUST-0003241,Male,0,No,No,16,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,115.05,1854.47,No
CUST-0003242,Male,0,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.25,247.06,No
CUST-0003243,Female,0,No,No,72,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,30.71,2227.85,No
CUST-0003244,Female,0,Yes,Yes,22,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,32.07,705.89,Yes
CUST-0003245,Female,0,No,No,18,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),112.19,2039.79,No
CUST-0003246,Male,0,No,No,54,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,93.58,5058.5,No
CUST-0003247,Male,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,57.66,43.68,Yes
CUST-0003248,Male,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,87.6,168.94,No
CUST-0003249,Female,0,Yes,Yes,0,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),88.27,,No
CUST-0003250,Female,0,No,Yes,37,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),36.36,1330.22,No
CUST-0003251,Female,0,Yes,No,23,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,28.96,663.11,No
CUST-0003252,Male,0,Yes,Yes,66,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,92.29,6102.58,No
CUST-0003253,Female,1,Yes,No,22,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),43.88,936.88,No
CUST-0003254,Male,1,Yes,No,8,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,83.42,677.55,Yes
CUST-0003255,Male,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.49,1361.07,Yes
CUST-0003256,Male,0,No,No,11,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),42.48,443.84,Yes
CUST-0003257,Female,1,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),61.04,4401.05,No
CUST-0003258,Male,1,Yes,No,9,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,118.75,1075.32,Yes
CUST-0003259,Male,0,Yes,No,5,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),49.23,254.79,No
CUST-0003260,Female,0,No,No,21,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,73.92,1548.69,No
CUST-0003261,Male,1,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,61.59,69.7,No
CUST-0003262,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.25,29.52,No
CUST-0003263,Male,0,No,No,21,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),64.94,1368.74,No
CUST-0003264,Male,1,Yes,No,7,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,64.24,438.0,No
CUST-0003265,Female,0,No,Yes,0,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,86.71,,Yes
CUST-0003266,Male,1,No,Yes,11,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,18.48,186.91,No
CUST-0003267,Male,0,No,Yes,20,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,57.04,1126.36,No
CUST-0003268,Female,1,Yes,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),77.16,1236.91,No
CUST-0003269,Female,0,Yes,No,4,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,86.4,350.31,No
CUST-0003270,Female,1,Yes,Yes,27,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,No,Mailed check,104.82,2839.75,No
CUST-0003271,Male,0,Yes,No,39,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),81.73,3153.09,No
CUST-0003272,Male,0,Yes,No,36,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,41.34,1522.83,No
CUST-0003273,Female,0,No,Yes,16,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),65.63,1046.77,No
CUST-0003274,Female,0,No,Yes,4,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,43.1,135.34,No
